Site,Square,AU,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation
J,B,1,3,1,128,Chert,Grey,0.02,4.08,Flake,0,,Hertz,,,4.03,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.99,1.52,1.75,20.3592,0.817635271
J,B,1,3,1,129,Chert,Cream,9.32,28.69,RetF,0,,Hertz,,3,41.18,Single,,Yes,8,1,Yes,Single,,Yes,8,1,Yes,Both,Percus,Bothlats,,,,,,,,4,Retouched,,,,,27.95,8.9,8.48,801.8855,1.02647585
J,B,1,3,1,130,Volcanic,Grey,17.8,38.43,Flake,0,,Hertz,,,34.45,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,1,,,,Feather,,,,,34.38,12.54,13.68,1321.2234,1.117801047
J,B,1,3,1,131,Volcanic,Grey,32.13,57.35,Flake,40,Round,,,,,Focal,,,4,,,Focal,,,4,,No,,,,,,,,,,,,Feather,,,,,28.27,19.79,,1621.2845,2.028652282
J,B,1,3,1,133,Chert,Brown,0.5,14.1,Flake,0,,Hertz,,,4.83,2-scars,,Yes,7,2,,2-scars,,Yes,7,2,No,,,,,,,,,,,,Feather,,,,,6.9,4.9,3.5,97.29,2.043478261
J,B,1,3,1,134,Chert,Grey,0.07,2.52,Flake,0,,Bending,,,11.82,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,11.82,2.85,2.51,29.7864,0.21319797
J,B,1,3,1,135,Chert,Dk Grey,0.08,5.32,Flake,0,,Hertz,,,8.79,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,7.06,1.97,2.02,37.5592,0.753541076
J,B,1,3,1,137,Chert,Grey,0.23,10.52,Flake,0,,Hertz,,,5.91,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,5.92,4.37,4.36,62.2784,1.777027027
J,B,1,3,1,138,Chert,Lt Brown,0.02,5.45,RetF,0,,Bending,,1,4.08,2-scars,,Yes,2,2,Yes,2-scars,,Yes,2,2,Yes,D-V,Percus,Rlat,,,,,,,,1,Feather,,,,,5.38,0.68,1.19,29.321,1.013011152
J,B,1,3,1,139,Chert,Grey,0.02,7.07,Flake,0,,Bending,,,2.04,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,3.33,0.77,1.23,23.5431,2.123123123
J,B,1,3,1,141,Chert,Brown,0.06,7.65,Flake,0,,Hertz,Trans,,6.67,2-scars,,Yes,3,1,,2-scars,,Yes,3,1,No,,,,,,Prox,,,,,,,,,,,6.46,1.32,1.7,49.419,1.184210526
J,B,1,3,1,142,Chert,Lt Brown,0.01,6.31,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,2.87,0.42,,18.1097,2.198606272
J,B,1,3,1,145,Chert,Grey,0.03,6.83,RetF,0,,Hertz,,1,4.18,Single,,No,2,1,Yes,Single,,No,2,1,Yes,D-V,Percus,Dist,,,,,,,,1,Feather,,,,,3.74,2.98,2.8,25.5442,1.826203209
J,B,1,3,1,146,Chert,Brown,0.01,4.14,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,4.63,0.67,,19.1682,0.894168467
J,B,1,3,1,148,Chert,Grey,0.12,7.38,Flake,0,,Hertz,,,3.1,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,6.52,1.89,1.16,48.1176,1.13190184
J,B,1,3,1,149,Chert,Brown,0.01,5.51,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,4.41,0.68,,24.2991,1.249433107
J,B,1,3,1,151,Chert,Grey,0.2,6.03,Flake,0,,Hertz,,,11.6,Single,,,1,1,,Single,,,1,1,No,,,,,,,,,,,,Feather,,,,,11.07,1.77,3.1,66.7521,0.544715447
J,B,1,3,1,152,Chert,Cream,0.01,6.03,Flake,0,,,,,,Focal,,,2,,,Focal,,,2,,No,,,,,,,,1,,,,Feather,,,,,4.46,0.55,,26.8938,1.352017937
J,B,1,3,1,153,Chert,Grey,0.01,4.31,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,4.9,0.61,,21.119,0.879591837
J,B,1,3,1,154,Chert,Lt Brown,0.01,4.82,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,3.69,0.77,,17.7858,1.306233062
J,B,1,3,1,155,Chert,Grey,0.02,5.4,Flake,0,,Hertz,,,5.58,Mult,,Yes,2,2,,Mult,,Yes,2,2,No,,,,,,,,,,,,Feather,,,,,4.35,0.88,1.63,23.49,1.24137931
J,B,1,3,1,156,Chert,Cream,0.01,4.36,Flake,0,Angul,Hertz,,,2.78,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Step,,,,,3.29,1.55,0.92,14.3444,1.325227964
J,B,1,3,1,158,Chert,Grey,0.01,4.97,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,4.44,1.05,,22.0668,1.119369369
J,B,1,3,1,159,Chert,Cream,0.01,2.21,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,3.86,0.33,,8.5306,0.57253886
J,B,1,3,1,160,Chert,Grey,0.02,4.67,Flake,0,,Hertz,,,4.01,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,4.05,2.1,2.2,18.9135,1.15308642
J,B,1,3,1,163,Chert,Red,0.06,8.47,Flake,0,,,,,,Focal,,,4,,,Focal,,,4,,No,,,,,,,,,,,,Feather,,,,,4.11,1.39,,34.8117,2.060827251
J,B,1,3,1,165,Chert,Grey,0.6,11.51,Flake,0,,Hertz,,,8.31,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,10.3,3.38,4.73,118.553,1.117475728
J,B,1,3,1,168,Chert,Grey,0.16,8.63,Flake,0,,Hertz,,,2.83,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,6.09,2.5,1.76,52.5567,1.417077176
J,B,1,3,1,169,Unknown,Cream,15.07,29.55,Flake,0,,Hertz,,,22.45,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,1,,,Feather,,,,,38.4,9.73,4.65,1134.72,0.76953125
J,B,1,3,1,173,Chert,Red,0.11,8.04,Flake,0,,Hertz,,,6.09,Mult,,No,3,3,,Mult,,No,3,3,No,,,,,,,,,,,,Feather,,,,,4.74,2,3.77,38.1096,1.696202532
J,B,1,3,1,5134,Chert,Grey,0.04,6.12,Flake,0,,Hertz,,,3.38,2-scars,,No,2,2,,2-scars,,No,2,2,No,,,,,,,1,,,,,Feather,,,,,5.13,1.01,1.13,31.3956,1.192982456
J,B,1,3,1,5135,Chert,Grey,0.06,9.5,Flake,0,,Hertz,,,2.75,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.12,1.49,0.77,39.14,2.305825243
J,B,1,3,1,5138,Chert,Grey,0.57,14.48,Flake,0,,Bending,,,7.19,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,14.53,2.02,1.45,210.3944,0.996558844
J,B,1,3,1,5139,Chert,Grey,0.22,12.04,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,7.69,2.54,,92.5876,1.565669701
J,B,1,3,1,5140,Chert,Pink,0.01,3.73,Flake,0,,Bending,,,3.84,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.17,0.45,0.62,15.5541,0.894484412
J,B,1,3,1,5141,Volcanic,Yellow,0.05,5.92,Flake,90,Round,Hertz,,,3.01,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.18,1.16,1.21,24.7456,1.416267943
J,B,1,3,1,5142,Chert,Grey,0.01,4.07,Flake,0,,Bending,,,3.58,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,3.64,0.52,0.88,14.8148,1.118131868
J,B,1,3,1,5144,Chert,Grey,0.08,7.47,Flake,0,,Hertz,,,4.05,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,1,,,,,Step,,,,,4.88,1.73,1.93,36.4536,1.530737705
J,B,1,3,1,5149,Chert,Grey,0.42,6.42,Flake,0,Angul,Bending,,,12.1,3-scars,,No,3,3,,3-scars,,No,3,3,No,,,,,,,,,,,,Feather,,,,,11.77,3.32,2.77,75.5634,0.545454545
J,B,1,4,1,188,Chert,Faun,6.91,29.9,RetF,0,,Hertz,,1,20.75,Single,,Yes,10,1,No,Single,,Yes,10,1,No,D-V,Percus,Prox,9.03,9.01,,,,,,1,Hinge,,,,,22.82,6.39,6.68,682.318,1.310254163
J,B,1,4,1,189,Chert,Brown,0.11,10.68,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,7.4,0.91,,79.032,1.443243243
J,B,1,4,1,191,Chert,Grey,0.14,6.46,Flake,0,,Hertz,,,7.46,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,10.49,2.3,1.76,67.7654,0.615824595
J,B,1,4,1,192,Chert,Faun,0.58,20.13,Flake,10,Angul,Hertz,,,6.31,Cort,,Yes,4,0,,Cort,,Yes,4,0,No,,,,,,,,,,,,Feather,,,,,12.48,2.55,2.24,251.2224,1.612980769
J,B,1,4,1,194,Quartz,Grey,1.48,17.04,Flake,0,,Bending,,,11.22,Single,,Yes,8,1,,Single,,Yes,8,1,No,,,,,,,,,,,,Step,,,,,12.35,4.46,6.52,210.444,1.379757085
J,B,1,4,1,195,Chert,Grey,0.94,14.27,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,No,,,,,,,,,,,,Feather,,,,,19.54,3.22,,278.8358,0.730296827
