Site,Square,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation,,,,Site,Square,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?
J,B,57,3,5172,Volcanic,Brown,0.15,8,Flake,0,,Hertz,,,6.31,Single,,No,2,1,,Single,,No,2,1,,,,,,,,1,,,,,Feather,,,,,7.91,1.7,2.45,63.28,1.011378003,,,,J,B,57,3,5172,Volcanic,Brown,0.15,8,Flake,0,,Hertz,,,6.31,Single,,No,2,1,,Single,,No,2,1,,,,,,,,1,,,,,Feather,,,,
J,B,57,3,5173,Chert,Grey,0.06,9.1,Flake,0,,Bending,,,4.76,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,,4.04,1.54,1.42,36.764,2.252475248,,,,J,B,57,3,5173,Chert,Grey,0.06,9.1,Flake,0,,Bending,,,4.76,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,
J,B,57,3,5174,Chert,Cream,0.13,5.96,Flake-b,0,,Hertz,Long,,4.25,Single,,No,2,1,,Single,,No,2,1,,,,,,,Rlat,,,,,,Feather,,,,,6.25,3.45,2.33,37.25,0.9536,,,,J,B,57,3,5174,Chert,Cream,0.13,5.96,Flake-b,0,,Hertz,Long,,4.25,Single,,No,2,1,,Single,,No,2,1,,,,,,,Rlat,,,,,,Feather,,,,
J,B,57,3,5175,Chert,Cream,0.1,9.07,Flake,0,,Hertz,,,3.86,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,5.15,2.33,0.82,46.7105,1.761165049,,,,J,B,57,3,5175,Chert,Cream,0.1,9.07,Flake,0,,Hertz,,,3.86,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,
J,B,57,3,5176,Chert,Grey,0.06,5.36,FP,0,,,,,,,,,6,,,,,,6,,,,,,,,,,,,,,,,,,,5.15,1.73,,27.604,1.040776699,,,,J,B,57,3,5176,Chert,Grey,0.06,5.36,FP,0,,,,,,,,,6,,,,,,6,,,,,,,,,,,,,,,,,,
J,B,57,3,5177,Chert,Red,0.05,4.73,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,1,,,,,Feather,,,,,4.57,2.14,,21.6161,1.035010941,,,,J,B,57,3,5177,Chert,Red,0.05,4.73,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,1,,,,,Feather,,,,
J,B,57,3,5178,Chert,Orange,0.05,3.25,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,1,,,,,Hinge,,,,,8.44,1.33,,27.43,0.38507109,,,,J,B,57,3,5178,Chert,Orange,0.05,3.25,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,1,,,,,Hinge,,,,
J,B,57,3,5179,Chert,Brown,0.11,9.7,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01,1.62,,67.997,1.383737518,,,,J,B,57,3,5179,Chert,Brown,0.11,9.7,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,57,3,5180,Chert,Brown,0.84,20.89,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,4.96,,207.2288,2.105846774,,,,J,B,57,3,5180,Chert,Brown,0.84,20.89,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,57,3,5181,Chert,Grey,0.32,13.57,Shatt,10,Angul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,3.68,,79.5202,2.315699659,,,,J,B,57,3,5181,Chert,Grey,0.32,13.57,Shatt,10,Angul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,57,3,5182,Chert,Yellow,0.02,5.14,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,1.39,,11.9762,2.206008584,,,,J,B,57,3,5182,Chert,Yellow,0.02,5.14,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,35,2,5183,Chert,Grey,0.08,4.91,Flake,0,,Hertz,,,6.3,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Hinge,,,,,7.09,1.63,1.66,34.8119,0.692524683,,,,J,B,35,2,5183,Chert,Grey,0.08,4.91,Flake,0,,Hertz,,,6.3,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Hinge,,,,
J,B,35,2,5184,Chert,Grey,0.08,7.43,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,8.71,1.16,,64.7153,0.85304248,,,,J,B,35,2,5184,Chert,Grey,0.08,7.43,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,
J,B,35,2,5185,Chert,Lt Brown,0.05,8.78,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,7.18,0.48,,63.0404,1.222841226,,,,J,B,35,2,5185,Chert,Lt Brown,0.05,8.78,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,
J,B,35,2,5186,Volcanic,Grey,0.22,9.05,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,9.54,2.13,,86.337,0.948637317,,,,J,B,35,2,5186,Volcanic,Grey,0.22,9.05,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,
J,B,35,2,5187,Quartzite,Cream,0.38,7.64,Flake,0,,Bending,,,9.47,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,,,,,,,,,,,,,Feather,,,,,12.06,3.06,3.01,92.1384,0.633499171,,,,J,B,35,2,5187,Quartzite,Cream,0.38,7.64,Flake,0,,Bending,,,9.47,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,,,,,,,,,,,,,Feather,,,,
J,B,35,2,5188,Chert,Brown,0.06,6.37,Flake-b,0,,Hertz,Lmarg,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Hinge,,,,,7.48,0.6,,47.6476,0.851604278,,,,J,B,35,2,5188,Chert,Brown,0.06,6.37,Flake-b,0,,Hertz,Lmarg,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Hinge,,,,
J,B,35,2,5189,Quartz,White,0.21,10.19,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Feather,,,,,12.47,1.89,,127.0693,0.817161187,,,,J,B,35,2,5189,Quartz,White,0.21,10.19,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Feather,,,,
J,B,35,2,5190,Chert,Dk Grey,0.07,8.82,Flake-b,0,,Hertz,Rmarg,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,1,,,,,Feather,,,,,7.69,0.95,,67.8258,1.146944083,,,,J,B,35,2,5190,Chert,Dk Grey,0.07,8.82,Flake-b,0,,Hertz,Rmarg,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,1,,,,,Feather,,,,
J,B,35,2,5191,Chert,Cream,0.36,12.29,FP,60,Angul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.88,3.14,,121.4252,1.243927126,,,,J,B,35,2,5191,Chert,Cream,0.36,12.29,FP,60,Angul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,35,2,5192,Chert,Grey,0.1,10.66,Flake,0,,Hertz,,,5.61,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,,,,,,,,,,,,,Feather,,,,,5.72,1.31,1.4,60.9752,1.863636364,,,,J,B,35,2,5192,Chert,Grey,0.1,10.66,Flake,0,,Hertz,,,5.61,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,,,,,,,,,,,,,Feather,,,,
J,B,35,2,5193,Chert,Grey,0.02,2.91,Flake-b,0,,Hertz,Trans,,5.53,Single,,No,2,1,,Single,,No,2,1,,,,,,,Prox,,,,,,,,,,,6.6,0.85,0.83,19.206,0.440909091,,,,J,B,35,2,5193,Chert,Grey,0.02,2.91,Flake-b,0,,Hertz,Trans,,5.53,Single,,No,2,1,,Single,,No,2,1,,,,,,,Prox,,,,,,,,,,
J,B,35,2,5194,Chert,Brown,0.07,8.38,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,,,,,,,,,,,,,Feather,,,,,5.03,1.94,,42.1514,1.666003976,,,,J,B,35,2,5194,Chert,Brown,0.07,8.38,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,,,,,,,,,,,,,Feather,,,,
J,B,35,2,5195,Chert,White,0.01,3.29,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Hinge,,,,,6.36,0.58,,20.9244,0.517295597,,,,J,B,35,2,5195,Chert,White,0.01,3.29,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Hinge,,,,
J,B,35,2,5196,Chert,Cream,0.03,3.25,Flake-b,0,,Bending,Trans,,4.63,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,Prox,,,,,,,,,,,5.96,1.09,1.03,19.37,0.545302013,,,,J,B,35,2,5196,Chert,Cream,0.03,3.25,Flake-b,0,,Bending,Trans,,4.63,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,Prox,,,,,,,,,,
J,B,35,2,5197,Chert,Brown,0.02,5.09,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,4.59,0.64,,23.3631,1.108932462,,,,J,B,35,2,5197,Chert,Brown,0.02,5.09,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,
J,B,35,2,5198,Chert,Cream,0.06,2.68,FFrag,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,13.45,1.37,,36.046,0.199256506,,,,J,B,35,2,5198,Chert,Cream,0.06,2.68,FFrag,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,
J,B,35,2,5199,Chert,Faun,0.04,5.04,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,1.28,,18.9504,1.340425532,,,,J,B,35,2,5199,Chert,Faun,0.04,5.04,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,35,2,5200,Chert,Brown,0.2,16.28,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89,2.84,,161.0092,1.646107179,,,,J,B,35,2,5200,Chert,Brown,0.2,16.28,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,35,2,5201,Chert,Red,0.04,8.45,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,1.2,,32.786,2.177835052,,,,J,B,35,2,5201,Chert,Red,0.04,8.45,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,35,2,5202,Chert,Grey,0.04,3.97,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,1.39,,15.9197,0.990024938,,,,J,B,35,2,5202,Chert,Grey,0.04,3.97,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,35,2,5203,Chert,Brown,0.02,5.38,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,1.08,,12.8044,2.260504202,,,,J,B,35,2,5203,Chert,Brown,0.02,5.38,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,43,2,5204,Volcanic,Brown,0.63,11.06,Flake,90,Angul,Hertz,,,8.39,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,,12.95,5.62,2.68,143.227,0.854054054,,,,J,B,43,2,5204,Volcanic,Brown,0.63,11.06,Flake,90,Angul,Hertz,,,8.39,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5205,Chert,Cream,0.33,15.81,FP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93,2.25,,141.1833,1.77043673,,,,J,B,43,2,5205,Chert,Cream,0.33,15.81,FP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,43,2,5206,Chert,Dk Grey,0.17,10.11,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,,,,,,Hinge,,,,,8.16,1.66,,82.4976,1.238970588,,,,J,B,43,2,5206,Chert,Dk Grey,0.17,10.11,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,,,,,,Hinge,,,,
J,B,43,2,5207,Chert,Grey,0.06,6.93,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,7.39,0.97,,51.2127,0.937753721,,,,J,B,43,2,5207,Chert,Grey,0.06,6.93,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5208,Chert,Brown,0.07,8.54,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,6.57,0.72,,56.1078,1.299847793,,,,J,B,43,2,5208,Chert,Brown,0.07,8.54,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,
J,B,43,2,5209,Chert,Cream,0.48,12.69,Flake-b,20,Round,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,1,,,,Feather,,,,,14.6,2.37,,185.274,0.869178082,,,,J,B,43,2,5209,Chert,Cream,0.48,12.69,Flake-b,20,Round,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,1,,,,Feather,,,,
J,B,43,2,5210,Chert,Dk Brown,0.14,8.59,Flake,0,,Hertz,,,4.46,Single,,Yes,9,1,,Single,,Yes,9,1,,,,,,,,,,,,,Feather,,,,,7.13,2.26,1,61.2467,1.204768583,,,,J,B,43,2,5210,Chert,Dk Brown,0.14,8.59,Flake,0,,Hertz,,,4.46,Single,,Yes,9,1,,Single,,Yes,9,1,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5211,Volcanic,Dk Grey,0.25,6.01,Flake,0,,Hertz,,,12.56,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,,,,,,,,,,,,,Feather,,,,,13.25,2.27,2.26,79.6325,0.453584906,,,,J,B,43,2,5211,Volcanic,Dk Grey,0.25,6.01,Flake,0,,Hertz,,,12.56,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5212,Chert,Grey,0.05,3.71,Flake,0,,Bending,,,5.57,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,,7.27,1.57,1.02,26.9717,0.510316369,,,,J,B,43,2,5212,Chert,Grey,0.05,3.71,Flake,0,,Bending,,,5.57,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5213,Chert,Cream,0.08,6.02,Flake,0,,Hertz,,,6.67,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,9.1,0.83,1.38,54.782,0.661538462,,,,J,B,43,2,5213,Chert,Cream,0.08,6.02,Flake,0,,Hertz,,,6.67,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5214,Chert,Grey,0.02,5.88,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,5.54,0.62,,32.5752,1.061371841,,,,J,B,43,2,5214,Chert,Grey,0.02,5.88,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5215,Chert,Brown,0.07,7.28,Flake,10,Angul,Hertz,,,5.43,Cort,,No,2,0,,Cort,,No,2,0,,,,,,,,1,1,,,,Feather,,,,,10.1,0.62,1.12,73.528,0.720792079,,,,J,B,43,2,5215,Chert,Brown,0.07,7.28,Flake,10,Angul,Hertz,,,5.43,Cort,,No,2,0,,Cort,,No,2,0,,,,,,,,1,1,,,,Feather,,,,
J,B,43,2,5216,Chert,Brown,0.01,2.99,Flake-b,0,,Bending,Dist,,3.57,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,,,,,,4.27,0.4,0.67,12.7673,0.700234192,,,,J,B,43,2,5216,Chert,Brown,0.01,2.99,Flake-b,0,,Bending,Dist,,3.57,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,,,,,
J,B,43,2,5217,Chert,Dk Brown,0.05,4.16,Flake-b,0,,Bending,Dist,,5.74,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,1,,,,,,,,,,7.15,0.87,1.82,29.744,0.581818182,,,,J,B,43,2,5217,Chert,Dk Brown,0.05,4.16,Flake-b,0,,Bending,Dist,,5.74,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,1,,,,,,,,,
J,B,43,2,5218,Chert,Red,0.01,4.58,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,,,,,,,,,,,,,Feather,,,,,3.09,0.43,,14.1522,1.482200647,,,,J,B,43,2,5218,Chert,Red,0.01,4.58,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,,,,,,,,,,,,,Feather,,,,
J,B,43,2,5219,Volcanic,Grey,0.1,9.88,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5.75,1.58,,56.81,1.71826087,,,,J,B,43,2,5219,Volcanic,Grey,0.1,9.88,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
J,B,43,2,5220,Chert,Grey,0.05,5.67,Flake-b,0,,Bending,Trans,,6.31,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,Prox,,,,,,,,,,,6.23,0.91,1.47,35.3241,0.91011236,,,,J,B,43,2,5220,Chert,Grey,0.05,5.67,Flake-b,0,,Bending,Trans,,6.31,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,Prox,,,,,,,,,,
J,B,43,2,5221,Volcanic,Dk Grey,0.04,4.52,FFrag,0,,,,,,,,Yes,2,,,,,Yes,2,,,,,,,,,,,,,,,,,,,6.49,1.49,,29.3348,0.696456086,,,,J,B,43,2,5221,Volcanic,Dk Grey,0.04,4.52,FFrag,0,,,,,,,,Yes,2,,,,,Yes,2,,,,,,,,,,,,,,,,,,
J,B,43,2,5222,Chert,Dk Brown,0.26,8.58,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6.67,4,,57.2286,1.286356822,,,,J,B,43,2,5222,Chert,Dk Brown,0.26,8.58,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
J,B,43,2,5223,Chert,Grey,0.16,8.85,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,2.38,,64.5165,1.21399177,,,,J,B,43,2,5223,Chert,Grey,0.16,8.85,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,43,2,5224,Chert,Grey,0.1,6.36,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,3.74,,19.8432,2.038461538,,,,J,B,43,2,5224,Chert,Grey,0.1,6.36,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,43,2,5225,Volcanic,Dk Grey,0.07,6.13,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,1.19,,34.4506,1.090747331,,,,J,B,43,2,5225,Volcanic,Dk Grey,0.07,6.13,Shatt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,39,2,5226,Chert,White,0.28,5.23,Flake,0,,Hertz,,,12.94,2-scars,,No,2,2,,2-scars,,No,2,2,,,,,,,,,,,,,Step,,,,,9.56,3.18,2.26,49.9988,0.54707113,,,,J,B,39,2,5226,Chert,White,0.28,5.23,Flake,0,,Hertz,,,12.94,2-scars,,No,2,2,,2-scars,,No,2,2,,,,,,,,,,,,,Step,,,,
J,B,39,2,5227,Volcanic,Dk Grey,0.29,15.13,Flake,30,Round,Hertz,,,6.61,Single,,Yes,1,1,,Single,,Yes,1,1,,,,,,,,,,,,,Hinge,,,,,6.7,2.42,1.04,101.371,2.258208955,,,,J,B,39,2,5227,Volcanic,Dk Grey,0.29,15.13,Flake,30,Round,Hertz,,,6.61,Single,,Yes,1,1,,Single,,Yes,1,1,,,,,,,,,,,,,Hinge,,,,
J,B,39,2,5228,Chert,Grey,0.01,3.43,FFrag,0,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,4.97,1.12,,17.0471,0.690140845,,,,J,B,39,2,5228,Chert,Grey,0.01,3.43,FFrag,0,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,
J,B,39,2,5229,Volcanic,Dk Grey,0.42,6.51,Shatt,20,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,6.52,,49.5411,0.855453351,,,,J,B,39,2,5229,Volcanic,Dk Grey,0.42,6.51,Shatt,20,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,37,2,5230,Chert,Cream,0.46,12.29,Flake,20,Angul,Hertz,,,7.34,Single,,No,3,1,,Single,,No,3,1,,,,,,,,1,,,,,Feather,,,,,6.68,3.21,2.21,82.0972,1.839820359,,,,J,B,37,2,5230,Chert,Cream,0.46,12.29,Flake,20,Angul,Hertz,,,7.34,Single,,No,3,1,,Single,,No,3,1,,,,,,,,1,,,,,Feather,,,,
J,B,37,2,5231,Chert,Grey,0.02,5.98,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Hinge,,,,,4.39,0.67,,26.2522,1.362186788,,,,J,B,37,2,5231,Chert,Grey,0.02,5.98,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Hinge,,,,
J,B,37,2,5232,Chert,Cream,0.03,4.6,Flake-b,0,,Bending,Trans,,4.22,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,Prox,,,,,,,,,,,4.84,0.9,1.24,22.264,0.950413223,,,,J,B,37,2,5232,Chert,Cream,0.03,4.6,Flake-b,0,,Bending,Trans,,4.22,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,Prox,,,,,,,,,,
J,B,37,2,5233,Chert,Dk Brown,0.16,12.4,Flake,0,,Hertz,,,4.8,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,1,,,,,Hinge,,,,,10.25,1.07,1,127.1,1.209756098,,,,J,B,37,2,5233,Chert,Dk Brown,0.16,12.4,Flake,0,,Hertz,,,4.8,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,1,,,,,Hinge,,,,
J,B,37,2,5234,Chert,Grey,0.18,10.4,Flake,15,Round,Bending,,,5.23,Cort,,Yes,5,0,,Cort,,Yes,5,0,,,,,,,,,,,,,Feather,,,,,5.55,1.94,2.91,57.72,1.873873874,,,,J,B,37,2,5234,Chert,Grey,0.18,10.4,Flake,15,Round,Bending,,,5.23,Cort,,Yes,5,0,,Cort,,Yes,5,0,,,,,,,,,,,,,Feather,,,,
J,B,37,2,5235,Volcanic,Dk Grey,0.33,10.66,Flake-b,0,,Hertz,Long,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,Llat,,,,,,Feather,,,,,5.3,2.52,,56.498,2.011320755,,,,J,B,37,2,5235,Volcanic,Dk Grey,0.33,10.66,Flake-b,0,,Hertz,Long,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,Llat,,,,,,Feather,,,,
J,B,37,2,5236,Chert,Cream,0.1,5.9,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,6.29,2.43,,37.111,0.93799682,,,,J,B,37,2,5236,Chert,Cream,0.1,5.9,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,
J,B,37,2,5237,Chert,Yellow,0.06,6.86,Flake-b,0,,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Feather,,,,,7.6,0.93,,52.136,0.902631579,,,,J,B,37,2,5237,Chert,Yellow,0.06,6.86,Flake-b,0,,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Feather,,,,
J,B,37,2,5238,Chert,Brown,0.06,5.09,Shatt,30,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.64,,17.815,1.454285714,,,,J,B,37,2,5238,Chert,Brown,0.06,5.09,Shatt,30,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,45,2,5239,Chert,Yellow,0.02,4.1,Flake-b,0,,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Feather,,,,,9.6,0.48,,39.36,0.427083333,,,,J,B,45,2,5239,Chert,Yellow,0.02,4.1,Flake-b,0,,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Feather,,,,
J,B,45,2,5240,Chert,Grey,0.19,8.19,Flake-b,0,,Hertz,Long,,7.76,2-scars,,No,3,2,,2-scars,,No,3,2,,,,,,,Llat,,,,,,Feather,,,,,9.94,2.53,1.66,81.4086,0.823943662,,,,J,B,45,2,5240,Chert,Grey,0.19,8.19,Flake-b,0,,Hertz,Long,,7.76,2-scars,,No,3,2,,2-scars,,No,3,2,,,,,,,Llat,,,,,,Feather,,,,
J,B,45,2,5241,Chert,Grey,0.15,7.23,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,14.46,1.51,,104.5458,0.5,,,,J,B,45,2,5241,Chert,Grey,0.15,7.23,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,
J,B,45,2,5242,Silcrete,Grey,0.88,14.01,Flake,30,Angul,Hertz,,,10.26,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,,13.9,4.06,2.88,194.739,1.007913669,,,,J,B,45,2,5242,Silcrete,Grey,0.88,14.01,Flake,30,Angul,Hertz,,,10.26,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,
